primary_key,region,ratingScore,priceValue,priceCurrency,listPriceValue,listPriceCurrency,headphoneName,batteryLabel,batteryScore,comfortLabel,comfortScore,noisecancellationLabel,noisecancellationScore,soundqualityLabel,soundqualityScore
626,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Positive,0.7376254200935364,Positive,0.919647216796875,,0.0
627,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,Positive,0.97341126203537,,0.0,,0.0,Positive,0.9643011689186096
628,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,,0.0
629,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,Positive,0.8910185098648071,,0.0,Positive,0.9331652522087096,,0.0
630,US,5.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,Positive,0.9928038716316224,,0.0
631,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,,0.0
632,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.5821966528892517,Negative,0.5724174380302429,Negative,0.6066864728927612,Negative,0.522593080997467
633,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,Negative,0.955031156539917,Negative,0.9259771704673768
634,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,,0.0
635,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.9722065925598145,,0.0,,0.0,,0.0
636,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,,0.0
637,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.8568964004516602,,0.0,,0.0,Negative,0.8369447588920593
638,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,,0.0,Negative,0.7902634739875793
639,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,Negative,0.9211897253990172,,0.0
640,US,1.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Positive,0.4747999608516693,Positive,0.669954240322113,,0.0
641,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.7970810532569885,Negative,0.7495261430740356,Negative,0.8459896445274353,,0.0
642,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.8687654733657837,Negative,0.8098611831665039,,0.0,Negative,0.793411135673523
643,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Positive,0.7151930928230286,Positive,0.7044249773025513,Positive,0.7301128506660461
644,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.6137452721595764,,0.0,Negative,0.4895542562007904,,0.0
645,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.5830448269844055,Negative,0.5656034350395203,Negative,0.7046838998794556,,0.0
646,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.7516041398048401,,0.0,,0.0
647,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.7807956337928772,,0.0,Negative,0.779837965965271
648,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,Negative,0.8384683728218079,Negative,0.8899130821228027,Negative,0.9250972270965576,,0.0
649,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,Negative,0.6216098666191101,Negative,0.5547353625297546,,0.0
650,US,3.0,278.0,USD,,USD,Sony WF-1000XM5,,0.0,,0.0,Negative,0.8968878388404846,,0.0
651,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
652,US,1.0,94.66,USD,124.99,USD,1MORE Evo,Negative,0.954776406288147,,0.0,,0.0,,0.0
653,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
654,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
655,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
656,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
657,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
658,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
659,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
660,US,1.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
661,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
662,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,Positive,0.8698947429656982
663,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
664,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
665,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
666,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,Positive,0.940199851989746
667,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
668,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
669,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
670,US,3.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
671,US,5.0,94.66,USD,124.99,USD,1MORE Evo,Positive,0.7901955842971802,Positive,0.904739797115326,Positive,0.9082694053649902,,0.0
672,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,Positive,0.9602257609367372,,0.0,,0.0
673,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
674,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,Positive,0.886650562286377,,0.0
675,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
676,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,Positive,0.8341391682624817
677,US,5.0,94.66,USD,124.99,USD,1MORE Evo,Positive,0.9846246242523192,Positive,0.9794146418571472,Positive,0.9869850277900696,Positive,0.9890388250350952
678,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,Positive,0.973901391029358,Positive,0.9775763154029846
679,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,Positive,0.9582914113998412,Positive,0.9716567397117616
680,US,5.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,Positive,0.7560673952102661,,0.0
681,US,2.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,Negative,0.5624437928199768,,0.0
682,US,2.0,94.66,USD,124.99,USD,1MORE Evo,Negative,0.5909955501556396,,0.0,,0.0,,0.0
683,US,2.0,94.66,USD,124.99,USD,1MORE Evo,Positive,0.8899832367897034,,0.0,,0.0,,0.0
684,US,2.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
685,US,2.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,Positive,0.905675768852234,Positive,0.9697443842887878
686,US,2.0,94.66,USD,124.99,USD,1MORE Evo,Positive,0.9915269017219543,,0.0,,0.0,,0.0
687,US,2.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
688,US,2.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
689,US,2.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
690,US,2.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
691,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,Positive,0.9777632355690002,Positive,0.5476126670837402,,0.0
692,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,Positive,0.993097722530365
693,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,Positive,0.6954243779182434,,0.0,Positive,0.8823190927505493
694,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,Negative,0.6548396348953247,,0.0,Negative,0.76065593957901
695,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
696,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,Negative,0.7402928471565247,,0.0,,0.0
697,US,4.0,94.66,USD,124.99,USD,1MORE Evo,Positive,0.9716293811798096,,0.0,,0.0,,0.0
698,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
699,US,4.0,94.66,USD,124.99,USD,1MORE Evo,,0.0,,0.0,,0.0,,0.0
700,US,4.0,94.66,USD,124.99,USD,1MORE Evo,Positive,0.9413053393363952,Positive,0.8079800605773926,,0.0,,0.0
701,US,5.0,129.99,USD,,USD,lg tone tf8,Positive,0.9967496395111084,Positive,0.9975751042366028,,0.0,Positive,0.93557870388031
702,US,5.0,129.99,USD,,USD,lg tone tf8,Positive,0.9760400056838988,Positive,0.9483562111854552,,0.0,,0.0
703,US,5.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
704,US,5.0,129.99,USD,,USD,lg tone tf8,,0.0,Positive,0.985808253288269,,0.0,Neutral,0.6250926852226257
705,US,5.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
706,US,5.0,129.99,USD,,USD,lg tone tf8,Positive,0.6880505084991455,,0.0,,0.0,,0.0
707,US,5.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,Positive,0.9832428097724916
708,US,5.0,129.99,USD,,USD,lg tone tf8,Positive,0.9977797865867616,,0.0,,0.0,,0.0
709,US,5.0,129.99,USD,,USD,lg tone tf8,Positive,0.9978569149971008,Positive,0.997821569442749,,0.0,,0.0
710,US,5.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
711,US,1.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
712,US,1.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
713,US,1.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
714,US,1.0,129.99,USD,,USD,lg tone tf8,,0.0,Negative,0.9571523666381836,Negative,0.9790014028549194,,0.0
715,US,1.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
716,US,1.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
717,US,1.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
718,US,4.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
719,US,4.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
720,US,4.0,129.99,USD,,USD,lg tone tf8,Negative,0.5747695565223694,Negative,0.5685836672782898,Negative,0.4768780469894409,,0.0
721,US,4.0,129.99,USD,,USD,lg tone tf8,Positive,0.9896296858787536,,0.0,,0.0,,0.0
722,US,3.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,Positive,0.9918571710586548
723,US,3.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
724,US,3.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,Negative,0.9914816617965698,,0.0
725,US,3.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,Negative,0.9923548698425292,,0.0
726,US,3.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
727,US,3.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
728,US,2.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
729,US,2.0,129.99,USD,,USD,lg tone tf8,,0.0,,0.0,,0.0,,0.0
730,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.6320940256118774,Negative,0.5779643058776855,,0.0,Negative,0.5769054293632507
731,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9806684851646424,,0.0,,0.0,Positive,0.9836151003837584
732,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,Positive,0.937881350517273,,0.0
733,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9847457408905028,Negative,0.9878838658332824,Positive,0.8553752899169922,Positive,0.6230847835540771
734,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,Negative,0.9564865231513976
735,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9745112061500548,,0.0,,0.0,,0.0
736,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,Negative,0.7996402978897095,Negative,0.8837603330612183
737,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.7925449013710022,,0.0,,0.0,,0.0
738,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
739,CAD,2.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
740,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.9458757638931274,Positive,0.9635937809944152,Positive,0.9614480137825012,,0.0
741,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,Negative,0.5389149188995361,Negative,0.540537416934967,,0.0
742,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,Positive,0.8788743019104004
743,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,Negative,0.6425199508666992,,0.0,Negative,0.6655251979827881
744,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.5200119018554688,Negative,0.5977173447608948,Positive,0.8081841468811035,Positive,0.7556228637695312
745,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.7065337300300598,Positive,0.7721641063690186,,0.0,Positive,0.759148120880127
746,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,Positive,0.6687942743301392,,0.0
747,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
748,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.9300793409347534,,0.0,Positive,0.8422238826751709,,0.0
749,CAD,4.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.9424957633018494,,0.0,Positive,0.972509264945984,Positive,0.9570733308792114
750,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.7732821702957153,Negative,0.722537100315094,,0.0,,0.0
751,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9895766973495485,,0.0,Positive,0.9780333638191224,Positive,0.9761200547218324
752,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
753,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
754,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
755,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.8877530097961426,Negative,0.9024286866188048,Negative,0.960952639579773,Negative,0.7243043184280396
756,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
757,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9937991499900818,,0.0,,0.0,,0.0
758,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.8208169341087341,,0.0,Negative,0.8316583037376404,,0.0
759,CAD,3.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.8518353700637817,,0.0,Positive,0.993423581123352,Positive,0.9958091974258424
760,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,Negative,0.4728717803955078,,0.0,,0.0
761,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.9612099528312684,Positive,0.9629822969436646,Positive,0.9612169861793518,Positive,0.9622872471809388
762,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.950746476650238,Positive,0.9555351734161376,Positive,0.959255874156952,Positive,0.9557833075523376
763,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,Negative,0.618005633354187,Negative,0.6601470112800598,Negative,0.6003272533416748
764,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,Positive,0.7402992248535156,,0.0
765,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
766,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
767,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
768,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.976749300956726,,0.0,Positive,0.9890568852424622,,0.0
769,CAD,5.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.953612208366394,,0.0,Positive,0.9764965176582336,Positive,0.8770238757133484
770,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9163185954093932,,0.0,Negative,0.9351444840431212,Negative,0.8915606737136841
771,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.928767204284668,,0.0,Negative,0.8727741837501526,,0.0
772,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
773,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9416512846946716,,0.0,,0.0,,0.0
774,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Positive,0.7034683227539062,Negative,0.5733057260513306,Positive,0.7490787506103516,Positive,0.6872912645339966
775,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.9821664690971376,,0.0,,0.0,,0.0
776,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,,0.0,,0.0,,0.0,,0.0
777,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.7907058596611023,,0.0,,0.0,,0.0
778,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.7702323198318481,,0.0,Negative,0.721241295337677,Negative,0.6988680362701416
779,CAD,1.0,289.99,CAD,,CAD,sony xm4 earbuds,Negative,0.951695203781128,,0.0,,0.0,Negative,0.9825406670570374
780,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Negative,0.9224945306777954,,0.0
781,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,Negative,0.8530649542808533,,0.0,,0.0
782,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
783,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,Positive,0.9972283244132996
784,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
785,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
786,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
787,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
788,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,Positive,0.516440749168396,Negative,0.5078205466270447,Positive,0.5308582782745361
789,CAD,2.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Negative,0.4807920157909393,Positive,0.6076388359069824
790,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Positive,0.9414538741111756,,0.0
791,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Positive,0.9962236881256104,,0.0
792,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,Positive,0.9238126873970032
793,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Positive,0.9983980059623718,,0.0
794,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,Positive,0.9918665289878844,,0.0,,0.0
795,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,Positive,0.9949225783348083
796,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
797,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
798,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
799,CAD,5.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
800,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
801,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,Negative,0.9945308566093444,,0.0,,0.0,,0.0
802,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Negative,0.9957334399223328,,0.0
803,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,Positive,0.8759844899177551,Positive,0.8792345523834229,Positive,0.872227668762207,Positive,0.8772657513618469
804,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,Positive,0.6741032600402832
805,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
806,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Negative,0.4855258166790008,Positive,0.5513550639152527
807,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Positive,0.9325504302978516,,0.0
808,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
809,CAD,4.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,Negative,0.7241185307502747,,0.0,,0.0,,0.0
810,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Negative,0.9895931482315063,,0.0
811,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
812,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
813,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,Negative,0.9958577752113342
814,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
815,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
816,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
817,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
818,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,Positive,0.7806545495986938
819,CAD,1.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
820,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
821,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,Negative,0.9898356795310974
822,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
823,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
824,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Positive,0.9051457047462464,Negative,0.9300702810287476
825,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,,0.0,,0.0
826,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,Negative,0.9882367253303528,,0.0,,0.0,,0.0
827,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,Negative,0.953813135623932,,0.0,,0.0,Negative,0.7283621430397034
828,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,,0.0,Negative,0.9952864050865172,,0.0
829,CAD,3.0,160.8,CAD,,CAD,Galaxy Buds2 Pro,,0.0,Negative,0.995252013206482,Positive,0.9725074172019958,Positive,0.994481325149536
830,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,Positive,0.4639409780502319,,0.0,Positive,0.9096397757530212,Positive,0.9422116279602052
831,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Negative,0.7539675235748291,,0.0
832,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
833,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,Positive,0.9962449669837952,,0.0,,0.0
834,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Positive,0.9892247319221495,Positive,0.9974988102912904
835,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,Positive,0.9978919625282288
836,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,Positive,0.994012176990509,,0.0,,0.0
837,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
838,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
839,CAD,5.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
840,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,Negative,0.7388834953308105,Negative,0.711304783821106,,0.0,Negative,0.7445433735847473
841,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
842,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
843,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,Negative,0.9931617975234984
844,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
845,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
846,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
847,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
848,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
849,CAD,2.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
850,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,Negative,0.8227639198303223,,0.0,,0.0,,0.0
851,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,Negative,0.9198728799819946,,0.0
852,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,Positive,0.8783183693885803
853,CAD,1.0,249.95,CAD,,CAD,Sennheiser MTW3,,0.0,,0.0,,0.0,,0.0
